,Unnamed: 0,거래id,유형,고객id,코스ID,사이트,포맷,카테고리,코스(상품) 이름,거래일자,쿠폰이름,판매가격,결제수단,실거래금액,쿠폰할인액,거래금액,환불금액,월,일
300,303,2412893,PAYMENT,50125,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-31 21:12:57,-,150000.0,POINT,150000,0,150000,0,12,31
323,326,2412778,PAYMENT,81249,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-31 21:12:19,[WELCOME] The RED 3만원할인,158000.0,CARD,128000,30000,128000,0,12,31
327,330,2412771,PAYMENT,12872,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-12-31 21:12:20,[WELCOME] The RED 3만원할인,259000.0,CARD,229000,30000,229000,0,12,31
331,334,2412766,PAYMENT,71308,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-12-31 21:12:35,[WELCOME] The RED 3만원할인,404000.0,POINT,374000,30000,374000,0,12,31
362,365,2412655,PAYMENT,91359,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-31 20:12:29,-,201000.0,CARD,201000,0,201000,0,12,31
412,417,2412504,PAYMENT,3338,211447,FASTCAMPUS,RED,마케팅,The RED : 서미애의 미스터리 장르 소설 창작법,2022-12-31 20:12:54,[WELCOME] The RED 3만원할인,159000.0,CARD,129000,30000,129000,0,12,31
431,440,2412407,PAYMENT,95553,211447,FASTCAMPUS,RED,마케팅,The RED : 서미애의 미스터리 장르 소설 창작법,2022-12-31 19:12:32,-,159000.0,CARD,159000,0,159000,0,12,31
442,451,2412369,PAYMENT,23667,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-12-31 19:12:30,[WELCOME] The RED 3만원할인,502000.0,CARD,472000,30000,472000,0,12,31
450,460,2412333,PAYMENT,98279,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-12-31 19:12:05,[WELCOME] The RED 3만원할인,172000.0,CARD,142000,30000,142000,0,12,31
494,504,2412174,PAYMENT,24504,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-12-31 18:12:49,-,400000.0,CARD,400000,0,400000,0,12,31
496,506,2412166,PAYMENT,78568,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-12-31 18:12:44,-,259000.0,CARD,259000,0,259000,0,12,31
516,526,2412060,PAYMENT,98002,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-31 18:12:13,-,150000.0,POINT,150000,0,150000,0,12,31
517,527,2412057,PAYMENT,34744,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-31 18:12:15,-,158000.0,POINT,158000,0,158000,0,12,31
522,532,2412042,PAYMENT,59129,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-12-31 18:12:21,[WELCOME] The RED 3만원할인,198000.0,TRANS,168000,30000,168000,0,12,31
563,573,2411856,PAYMENT,1263,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-12-31 17:12:12,-,380000.0,TRANS,380000,0,380000,0,12,31
604,615,2411638,PAYMENT,67304,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-31 16:12:20,-,201000.0,VBANK,201000,0,201000,0,12,31
613,624,2411592,PAYMENT,39164,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-12-31 16:12:12,-,264000.0,CARD,264000,0,264000,0,12,31
619,630,2411521,PAYMENT,3667,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-12-31 16:12:15,-,259000.0,CARD,259000,0,259000,0,12,31
633,644,2411464,PAYMENT,42164,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-31 15:12:56,-,229000.0,CARD,229000,0,229000,0,12,31
657,671,2411347,PAYMENT,24178,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-31 14:12:38,-,187000.0,CARD,187000,0,187000,0,12,31
661,675,2411335,PAYMENT,99782,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-12-31 14:12:38,[WELCOME] The RED 3만원할인,497000.0,CARD,467000,30000,467000,0,12,31
669,683,2411277,PAYMENT,62867,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-12-31 14:12:13,[WELCOME] The RED 3만원할인,244000.0,CARD,214000,30000,214000,0,12,31
672,686,2411260,PAYMENT,6346,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-31 14:12:04,[WELCOME] The RED 3만원할인,150000.0,CARD,120000,30000,120000,0,12,31
705,719,2411087,PAYMENT,91531,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-12-31 13:12:00,-,212000.0,CARD,212000,0,212000,0,12,31
738,752,2410920,PAYMENT,20765,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-12-31 12:12:21,-,192000.0,CARD,192000,0,192000,0,12,31
751,765,2410883,PAYMENT,99245,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-31 11:12:29,[WELCOME] The RED 3만원할인,150000.0,TRANS,120000,30000,120000,0,12,31
754,768,2410873,PAYMENT,44562,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-12-31 11:12:12,[WELCOME] The RED 3만원할인,212000.0,POINT,182000,30000,182000,0,12,31
767,782,2410797,PAYMENT,45825,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-31 11:12:15,-,339000.0,CARD,339000,0,339000,0,12,31
770,785,2410777,PAYMENT,41155,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-12-31 10:12:59,[WELCOME] The RED 3만원할인,172000.0,POINT,142000,30000,142000,0,12,31
780,795,2410703,PAYMENT,6023,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-12-31 10:12:09,-,244000.0,VBANK,244000,0,244000,0,12,31
783,798,2410687,PAYMENT,31526,204706,FASTCAMPUS,RED,프로그래밍,The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,2022-12-31 09:12:28,-,215000.0,CARD,215000,0,215000,0,12,31
791,807,2410613,PAYMENT,46270,203657,FASTCAMPUS,RED,프로그래밍,The RED : 개발자로 살아남기 : 30년을 주도하는 9가지 필수 기술 by 박종천,2022-12-31 09:12:35,[WELCOME] The RED 3만원할인,224000.0,CARD,194000,30000,194000,0,12,31
814,831,2410364,PAYMENT,23184,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-31 03:12:55,-,339000.0,POINT,339000,0,339000,0,12,31
824,841,2410235,PAYMENT,56200,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-12-31 02:12:03,[WELCOME] The RED 3만원할인,172000.0,CARD,142000,30000,142000,0,12,31
848,868,2410040,PAYMENT,82805,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-12-31 00:12:07,-,270000.0,CARD,270000,0,270000,0,12,31
872,892,2409617,PAYMENT,77188,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-12-30 23:12:48,[WELCOME] The RED 3만원할인,400000.0,CARD,370000,30000,370000,0,12,30
928,948,2408996,PAYMENT,74728,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-30 22:12:32,-,150000.0,CARD,150000,0,150000,0,12,30
946,968,2408785,PAYMENT,89766,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-30 21:12:32,-,158000.0,CARD,158000,0,158000,0,12,30
971,993,2408531,PAYMENT,64914,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-30 20:12:42,-,201000.0,CARD,201000,0,201000,0,12,30
972,994,2408521,PAYMENT,55808,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-12-30 20:12:09,-,256000.0,CARD,256000,0,256000,0,12,30
985,1007,2408380,PAYMENT,88207,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-30 20:12:54,-,339000.0,POINT,339000,0,339000,0,12,30
993,1015,2408291,PAYMENT,37218,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-30 19:12:21,[WELCOME] The RED 3만원할인,158000.0,CARD,128000,30000,128000,0,12,30
1040,1063,2407775,PAYMENT,36259,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-12-30 17:12:57,-,502000.0,POINT,502000,0,502000,0,12,30
1044,1067,2407753,PAYMENT,98280,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-30 17:12:52,[WELCOME] The RED 3만원할인,175000.0,CARD,145000,30000,145000,0,12,30
1051,1074,2407651,PAYMENT,8436,204706,FASTCAMPUS,RED,프로그래밍,The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,2022-12-30 17:12:45,[WELCOME] The RED 3만원할인,215000.0,CARD,185000,30000,185000,0,12,30
1064,1089,2407505,PAYMENT,17794,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-12-30 16:12:14,-,212000.0,CARD,212000,0,212000,0,12,30
1098,1124,2407144,PAYMENT,57670,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-12-30 15:12:50,[WELCOME] The RED 3만원할인,328000.0,CARD,298000,30000,298000,0,12,30
1132,1163,2406800,PAYMENT,6585,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-12-30 14:12:43,-,270000.0,CARD,270000,0,270000,0,12,30
1133,1165,2406791,PAYMENT,17207,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-12-30 14:12:15,-,281000.0,CARD,281000,0,281000,0,12,30
1163,1206,2406406,PAYMENT,94449,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-30 13:12:01,[WELCOME] The RED 3만원할인,158000.0,CARD,128000,30000,128000,0,12,30
1173,1217,2406334,PAYMENT,37098,206099,FASTCAMPUS,RED,프로그래밍,The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,2022-12-30 13:12:42,[WELCOME] The RED 3만원할인,230000.0,CARD,200000,30000,200000,0,12,30
1176,1221,2406291,PAYMENT,11326,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-12-30 12:12:06,-,328000.0,CARD,328000,0,328000,0,12,30
1192,1238,2406138,PAYMENT,484,213179,FASTCAMPUS,RED,데이터 사이언스,The Red : GPT3 거대모델과 블록체인의 결합: AINFT & Web 3.0의 미래,2022-12-30 12:12:30,[WELCOME] The RED 3만원할인,196000.0,CARD,166000,30000,166000,0,12,30
1230,1287,2405849,PAYMENT,88010,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-30 10:12:03,[WELCOME] The RED 3만원할인,150000.0,POINT,120000,30000,120000,0,12,30
1231,1288,2405841,PAYMENT,63107,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-30 10:12:46,-,175000.0,CARD,175000,0,175000,0,12,30
1240,1299,2405774,PAYMENT,50698,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-12-30 10:12:11,-,380000.0,CARD,380000,0,380000,0,12,30
1252,1321,2405617,PAYMENT,71839,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-12-30 10:12:12,[WELCOME] The RED 3만원할인,244000.0,TRANS,214000,30000,214000,0,12,30
1257,1326,2405584,PAYMENT,39331,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-12-30 09:12:36,[WELCOME] The RED 3만원할인,400000.0,CARD,370000,30000,370000,0,12,30
1260,1334,2405538,PAYMENT,53806,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-30 09:12:43,[WELCOME] The RED 3만원할인,150000.0,CARD,120000,30000,120000,0,12,30
1276,1362,2405378,PAYMENT,63606,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-12-30 08:12:32,-,244000.0,POINT,244000,0,244000,0,12,30
1282,1368,2405341,PAYMENT,72991,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-30 07:12:44,-,175000.0,CARD,175000,0,175000,0,12,30
1309,1397,2404828,PAYMENT,85567,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-30 01:12:06,[WELCOME] The RED 3만원할인,175000.0,CARD,145000,30000,145000,0,12,30
1381,1470,2404300,PAYMENT,97610,202919,FASTCAMPUS,RED,프로그래밍,The RED : 프론트엔드 개발자 김태곤,2022-12-29 23:12:01,[WELCOME] The RED 3만원할인,214000.0,POINT,184000,30000,184000,0,12,29
1390,1479,2404253,PAYMENT,15170,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-12-29 23:12:26,-,497000.0,CARD,497000,0,497000,0,12,29
1397,1486,2404231,PAYMENT,48837,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-29 23:12:27,-,339000.0,CARD,339000,0,339000,0,12,29
1403,1492,2404214,PAYMENT,15766,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-12-29 23:12:18,-,300000.0,CARD,300000,0,300000,0,12,29
1541,1632,2403436,PAYMENT,70537,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-29 20:12:52,[WELCOME] The RED 3만원할인,175000.0,CARD,145000,30000,145000,0,12,29
1565,1656,2403355,PAYMENT,3290,202917,FASTCAMPUS,RED,프로그래밍,The RED : 카카오페이지 기술전략이사 윤진석,2022-12-29 20:12:40,[WELCOME] The RED 3만원할인,204000.0,POINT,174000,30000,174000,0,12,29
1586,1677,2403258,PAYMENT,50419,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-29 19:12:57,-,339000.0,CARD,339000,0,339000,0,12,29
1628,1721,2403038,PAYMENT,17017,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-12-29 18:12:49,-,244000.0,CARD,244000,0,244000,0,12,29
1632,1725,2403028,PAYMENT,81046,207890,FASTCAMPUS,RED,영상/3D,The RED : 국내 최대 규모의 올인원 프로덕션 : 쟈니브로스에게 배우는 뮤직비디오 제작 바이블,2022-12-29 18:12:33,-,291000.0,CARD,291000,0,291000,0,12,29
1639,1732,2403003,PAYMENT,67107,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-12-29 18:12:59,-,212000.0,CARD,212000,0,212000,0,12,29
1654,1749,2402910,PAYMENT,23279,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-12-29 18:12:12,[WELCOME] The RED 3만원할인,256000.0,CARD,226000,30000,226000,0,12,29
1756,1859,2402187,PAYMENT,79026,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-29 15:12:47,(재발급)[WELCOME] The RED 3만원할인,175000.0,CARD,145000,30000,145000,0,12,29
1801,1909,2401976,PAYMENT,55410,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-12-29 14:12:08,-,244000.0,CARD,244000,0,244000,0,12,29
1824,1936,2401822,PAYMENT,8647,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-29 14:12:36,[WELCOME] The RED 3만원할인,175000.0,CARD,145000,30000,145000,0,12,29
1926,2045,2401213,PAYMENT,9635,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-12-29 11:12:53,-,286000.0,CARD,286000,0,286000,0,12,29
1938,2057,2401164,PAYMENT,13918,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-12-29 10:12:15,[WELCOME] The RED 3만원할인,224000.0,CARD,194000,30000,194000,0,12,29
1941,2060,2401127,PAYMENT,43575,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-29 10:12:31,[WELCOME] The RED 3만원할인,158000.0,CARD,128000,30000,128000,0,12,29
1947,2067,2401105,PAYMENT,27931,204649,FASTCAMPUS,RED,데이터 사이언스,The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,2022-12-29 10:12:01,[WELCOME] The RED 3만원할인,318000.0,CARD,288000,30000,288000,0,12,29
1972,2099,2400987,PAYMENT,35476,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-12-29 09:12:00,[WELCOME] The RED 3만원할인,244000.0,POINT,214000,30000,214000,0,12,29
1985,2117,2400920,PAYMENT,7496,204706,FASTCAMPUS,RED,프로그래밍,The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,2022-12-29 09:12:59,[WELCOME] The RED 3만원할인,215000.0,CARD,185000,30000,185000,0,12,29
2012,2148,2400857,PAYMENT,55758,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-29 08:12:03,[WELCOME] The RED 3만원할인,158000.0,CARD,128000,30000,128000,0,12,29
2041,2178,2400576,PAYMENT,74675,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-29 03:12:25,[WELCOME] The RED 3만원할인,201000.0,POINT,171000,30000,171000,0,12,29
2050,2188,2400487,PAYMENT,16729,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-29 02:12:42,-,339000.0,CARD,339000,0,339000,0,12,29
2110,2249,2399922,PAYMENT,63491,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-12-28 22:12:24,[WELCOME] The RED 3만원할인,270000.0,CARD,240000,30000,240000,0,12,28
2134,2274,2399748,PAYMENT,78976,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-12-28 21:12:59,-,404000.0,CARD,404000,0,404000,0,12,28
2145,2285,2399553,PAYMENT,1654,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-28 20:12:37,-,339000.0,CARD,339000,0,339000,0,12,28
2154,2294,2399462,PAYMENT,13980,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-28 20:12:59,-,201000.0,CARD,201000,0,201000,0,12,28
2159,2300,2399357,PAYMENT,57802,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-28 20:12:15,-,229000.0,CARD,229000,0,229000,0,12,28
2179,2321,2399143,PAYMENT,9941,208345,FASTCAMPUS,RED,데이터 사이언스,The Red : Google 출신 엔지니어와 고성능 검색엔진 만들기 with Elasticsearch,2022-12-28 18:12:05,-,393000.0,CARD,393000,0,393000,0,12,28
2189,2332,2399038,PAYMENT,43052,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-12-28 18:12:38,[WELCOME] The RED 3만원할인,256000.0,CARD,226000,30000,226000,0,12,28
2196,2339,2398955,PAYMENT,9475,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-28 17:12:47,-,150000.0,CARD,150000,0,150000,0,12,28
2205,2349,2398859,PAYMENT,84832,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-28 17:12:45,[WELCOME] The RED 3만원할인,229000.0,CARD,199000,30000,199000,0,12,28
2239,2391,2398632,PAYMENT,71707,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:40,-,187000.0,CARD,187000,0,187000,0,12,28
2240,2392,2398629,PAYMENT,1062,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:56,-,187000.0,CARD,187000,0,187000,0,12,28
2241,2393,2398627,PAYMENT,17932,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:58,-,187000.0,CARD,187000,0,187000,0,12,28
2242,2394,2398620,PAYMENT,66644,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:41,-,187000.0,CARD,187000,0,187000,0,12,28
2247,2399,2398590,PAYMENT,98890,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-28 16:12:19,[WELCOME] The RED 3만원할인,175000.0,CARD,145000,30000,145000,0,12,28
2254,2406,2398535,PAYMENT,7140,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-28 16:12:41,-,158000.0,CARD,158000,0,158000,0,12,28
2314,2473,2398129,PAYMENT,89727,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-12-28 14:12:16,-,256000.0,CARD,256000,0,256000,0,12,28
2330,2494,2398004,PAYMENT,35869,212086,FASTCAMPUS,RED,데이터 사이언스,The RED : SOCAR 김상우 HEAD의 비즈니스의 운명을 바꾸는 Dynamic Pricing,2022-12-28 13:12:42,-,256000.0,CARD,256000,0,256000,0,12,28
2387,2559,2397482,PAYMENT,41118,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-12-28 10:12:03,-,244000.0,CARD,244000,0,244000,0,12,28
2398,2572,2397424,PAYMENT,41416,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-12-28 10:12:16,-,244000.0,CARD,244000,0,244000,0,12,28
2410,2596,2397298,PAYMENT,34035,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-12-28 09:12:04,-,286000.0,CARD,286000,0,286000,0,12,28
2413,2601,2397267,PAYMENT,98904,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-28 09:12:32,-,201000.0,CARD,201000,0,201000,0,12,28
2415,2603,2397235,PAYMENT,61866,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-12-28 08:12:29,-,497000.0,CARD,497000,0,497000,0,12,28
2420,2608,2397159,PAYMENT,50090,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-28 07:12:20,-,150000.0,POINT,150000,0,150000,0,12,28
2421,2609,2397158,PAYMENT,41118,203236,FASTCAMPUS,RED,업무 생산성,The RED : 1조 기업 가치를 만들어 낸 경영 원칙 by 신현성,2022-12-28 07:12:01,-,224000.0,TRANS,224000,0,224000,0,12,28
2428,2616,2396972,PAYMENT,7817,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-28 04:12:27,-,339000.0,CARD,339000,0,339000,0,12,28
2462,2652,2396080,PAYMENT,38106,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-12-27 22:12:17,-,282000.0,CARD,282000,0,282000,0,12,27
2463,2653,2396046,PAYMENT,19747,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-12-27 22:12:12,-,198000.0,CARD,198000,0,198000,0,12,27
2464,2654,2396038,PAYMENT,96741,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-27 22:12:06,[WELCOME] The RED 3만원할인,158000.0,CARD,128000,30000,128000,0,12,27
