,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
The RED : 개발자로 살아남기 : 30년을 주도하는 9가지 필수 기술 by 박종천,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"올인원 패키지 : GA4 탑재, 구글 애널리틱스 끝장내기",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : 성립의 아이패드 오일파스텔 인물화와 감각적인 애니메이션,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
올인원 패키지 : 스프링러너의 스프링 아카데미 : 원리를 이해하는 Spring MVC/Spring Boot 실전 활용 가이드,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
REC.ON : Autonomous Vehicle,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
매치무브 온보딩 :Maya와 3D Equalizer로 배우는 헐리우드 매치무브,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
초격차 패키지 : 한번에 끝내는 VFX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1
부동산 디벨로퍼 아카데미 : 상업용/숙박용 부동산 개발 The Real,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
올인원 패키지 : 바다가 알려주는 감성가득 영상 제작,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Realistic Character 제작으로 배우는 게임 캐릭터 모델링,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2
올인원 패키지 : FX 아티스트 김재민의 리얼리스틱 후디니 입문,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,1
"해외주식명저로 배우는 글로벌 Top 헤지펀드, 퀀트 투자 전략",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
올인원 패키지 : 제 2의 월급을 만들어주는 직장인 스몰비즈니스 가이드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,17,22,13,18,28,7,11,9,8,9,16,11,13,30
sudo : Tech Leader's Talk 2022 VOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
올인원 패키지 : 구글 Material Design 시스템을 활용한 Youtube for Learning 앱 디자인 프로젝트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
업계 TOP 세무사와 부동산 세금 고민 끝장내기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
네오아카데미 : 완케의 악마와 계약하는 초단기 일러스트 성장법,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,73,34,24,22,37,70,16,17,33
네오아카데미 : 설의 매트페인팅으로 만드는 감성적인 캐주얼 일러스트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,29,18,13,18,26,11,5,9
네오아카데미 : 까나의 초보자를 위한 SD 미니 캐릭터 그리기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,16,18,13,21,35,12,9,11
올인원 패키지 : 데이터 분석을 위한 기초 통계 완전 정복,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,2,3,4,3,8,6,2,14
사이드 프로젝트 : 10개 기술스택으로 구현하는 풀스택 서버리스 프로젝트 with React,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,12,8,4,8,16,7,9,7
합격 패스 : 정보처리기사 필기&실기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
옥테인으로 만드는 뉴디멘션: Vectron 프랙탈 아트웍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"DevOps 마스터 Kit with Linux, Kubernetes, Docker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,3,7,1,6
재수강용: 올인원 패키지 : 권오상의 금융 아카데미 - 권오상의 재무제표 분석 기초 (수강시간 제한),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
올인원 패키지 : 디자인 툴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,17
올인원 패키지 : 실무 프로젝트와 모델구현으로 배우는 자연어처리 심화 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,14
올인원 패키지 : 논문 구현과 실습으로 배우는 NeRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,9
한번에 끝내는 ESG 경영 실무: 이해부터 전략까지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8
The RED : FX 슈퍼바이저 김장형의 후디니 디스트럭션 : RBD Simulation ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
