,Unnamed: 0,거래id,유형,고객id,코스ID,사이트,포맷,카테고리,코스(상품) 이름,거래일자,쿠폰이름,판매가격,결제수단,실거래금액,쿠폰할인액,거래금액,환불금액,월,일
2332,2332,2399038,PAYMENT,43052,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-12-28 18:12:38,[WELCOME] The RED 3만원할인,256000,CARD,226000,30000,226000,-,12,28
2339,2339,2398955,PAYMENT,9475,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-28 17:12:47,-,150000,CARD,150000,-,150000,-,12,28
2349,2349,2398859,PAYMENT,84832,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-28 17:12:45,[WELCOME] The RED 3만원할인,229000,CARD,199000,30000,199000,-,12,28
2391,2391,2398632,PAYMENT,71707,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:40,-,187000,CARD,187000,-,187000,-,12,28
2392,2392,2398629,PAYMENT,1062,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:56,-,187000,CARD,187000,-,187000,-,12,28
2393,2393,2398627,PAYMENT,17932,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:58,-,187000,CARD,187000,-,187000,-,12,28
2394,2394,2398620,PAYMENT,66644,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-28 16:12:41,-,187000,CARD,187000,-,187000,-,12,28
2399,2399,2398590,PAYMENT,98890,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-28 16:12:19,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,28
2406,2406,2398535,PAYMENT,7140,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-28 16:12:41,-,158000,CARD,158000,-,158000,-,12,28
2441,2441,2398321,PAYMENT,18673,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-12-28 15:12:47,[무료수강권] 강의 참고용 발행_강사님,166000,PROMOTION,0,166000,0,-,12,28
2442,2442,2398314,PAYMENT,73227,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-12-28 15:12:28,[무료수강권] 강의 참고용 발행_강사님,238000,PROMOTION,0,238000,0,-,12,28
2473,2473,2398129,PAYMENT,89727,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-12-28 14:12:16,-,256000,CARD,256000,-,256000,-,12,28
2494,2494,2398004,PAYMENT,35869,212086,FASTCAMPUS,RED,데이터 사이언스,The RED : SOCAR 김상우 HEAD의 비즈니스의 운명을 바꾸는 Dynamic Pricing,2022-12-28 13:12:42,-,256000,CARD,256000,-,256000,-,12,28
2559,2559,2397482,PAYMENT,41118,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-12-28 10:12:03,-,244000,CARD,244000,-,244000,-,12,28
2572,2572,2397424,PAYMENT,41416,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-12-28 10:12:16,-,244000,CARD,244000,-,244000,-,12,28
2596,2596,2397298,PAYMENT,34035,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-12-28 09:12:04,-,286000,CARD,286000,-,286000,-,12,28
2601,2601,2397267,PAYMENT,98904,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-28 09:12:32,-,201000,CARD,201000,-,201000,-,12,28
2603,2603,2397235,PAYMENT,61866,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-12-28 08:12:29,-,497000,CARD,497000,-,497000,-,12,28
2608,2608,2397159,PAYMENT,50090,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-28 07:12:20,-,150000,POINT,150000,-,150000,-,12,28
2609,2609,2397158,PAYMENT,41118,203236,FASTCAMPUS,RED,업무 생산성,The RED : 1조 기업 가치를 만들어 낸 경영 원칙 by 신현성,2022-12-28 07:12:01,-,224000,TRANS,224000,-,224000,-,12,28
2616,2616,2396972,PAYMENT,7817,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-28 04:12:27,-,339000,CARD,339000,-,339000,-,12,28
2652,2652,2396080,PAYMENT,38106,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-12-27 22:12:17,-,282000,CARD,282000,-,282000,-,12,27
2653,2653,2396046,PAYMENT,19747,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-12-27 22:12:12,-,198000,CARD,198000,-,198000,-,12,27
2654,2654,2396038,PAYMENT,96741,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-27 22:12:06,[WELCOME] The RED 3만원할인,158000,CARD,128000,30000,128000,-,12,27
2656,2656,2396035,PAYMENT,90008,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-12-27 22:12:53,-,192000,CARD,192000,-,192000,-,12,27
2677,2677,2395686,PAYMENT,7010,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-12-27 21:12:38,-,400000,POINT,400000,-,400000,-,12,27
2778,2778,2394599,PAYMENT,22549,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-12-27 16:12:28,[WELCOME] The RED 3만원할인,404000,CARD,374000,30000,374000,-,12,27
2780,2780,2394595,PAYMENT,3609,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-12-27 16:12:30,[WELCOME] The RED 3만원할인,259000,CARD,229000,30000,229000,-,12,27
2853,2853,2394003,PAYMENT,10404,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-12-27 14:12:33,[WELCOME] The RED 3만원할인,172000,POINT,142000,30000,142000,-,12,27
2856,2856,2393986,PAYMENT,87419,208723,FASTCAMPUS,RED,데이터 사이언스,The RED : 우버처럼 하는 머신러닝 의사결정 by 정종빈,2022-12-27 14:12:10,-,274000,CARD,274000,-,274000,-,12,27
2872,2872,2393905,PAYMENT,97268,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-12-27 14:12:30,[무료수강권] 강의 참고용 발행_강사님,400000,PROMOTION,0,400000,0,-,12,27
2877,2877,2393817,PAYMENT,14406,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-12-27 14:12:17,-,198000,CARD,198000,-,198000,-,12,27
2899,2899,2393603,PAYMENT,2194,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-27 13:12:21,[무료수강권] 강의 참고용 발행_강사님,158000,PROMOTION,0,158000,0,-,12,27
2958,2958,2392852,PAYMENT,9799,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-27 10:12:51,-,339000,CARD,339000,-,339000,-,12,27
2987,2987,2392758,PAYMENT,79031,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-27 10:12:45,-,339000,CARD,339000,-,339000,-,12,27
3008,3008,2392497,PAYMENT,97498,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-27 08:12:45,[WELCOME] The RED 3만원할인,150000,CARD,120000,30000,120000,-,12,27
3014,3014,2392431,PAYMENT,36339,212086,FASTCAMPUS,RED,데이터 사이언스,The RED : SOCAR 김상우 HEAD의 비즈니스의 운명을 바꾸는 Dynamic Pricing,2022-12-27 07:12:58,-,256000,POINT,256000,-,256000,-,12,27
3022,3022,2392296,PAYMENT,21284,206295,FASTCAMPUS,RED,프로그래밍,The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,2022-12-27 06:12:38,-,282000,CARD,282000,-,282000,-,12,27
3047,3047,2391879,PAYMENT,92103,211447,FASTCAMPUS,RED,마케팅,The RED : 서미애의 미스터리 장르 소설 창작법,2022-12-27 01:12:31,[WELCOME] The RED 3만원할인,159000,CARD,129000,30000,129000,-,12,27
3049,3049,2391857,PAYMENT,87635,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-12-27 00:12:46,-,281000,CARD,281000,-,281000,-,12,27
3054,3054,2391825,PAYMENT,21037,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-12-27 00:12:46,-,286000,POINT,286000,-,286000,-,12,27
3065,3065,2391711,PAYMENT,74302,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-27 00:12:12,[WELCOME] The RED 3만원할인,201000,CARD,171000,30000,171000,-,12,27
3078,3078,2391618,PAYMENT,7300,212086,FASTCAMPUS,RED,데이터 사이언스,The RED : SOCAR 김상우 HEAD의 비즈니스의 운명을 바꾸는 Dynamic Pricing,2022-12-26 23:12:21,-,256000,CARD,256000,-,256000,-,12,26
3166,3166,2390703,PAYMENT,98614,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-26 18:12:45,-,158000,CARD,158000,-,158000,-,12,26
3167,3167,2390698,PAYMENT,52177,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-12-26 18:12:48,-,300000,VBANK,300000,-,300000,-,12,26
3204,3204,2390543,PAYMENT,87315,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-12-26 18:12:34,-,497000,CARD,497000,-,497000,-,12,26
3225,3225,2390404,PAYMENT,86805,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-26 17:12:11,-,229000,CARD,229000,-,229000,-,12,26
3243,3243,2390208,PAYMENT,58652,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-26 16:12:39,-,158000,CARD,158000,-,158000,-,12,26
3302,3302,2389880,PAYMENT,35008,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-12-26 15:12:40,-,244000,CARD,244000,-,244000,-,12,26
3305,3305,2389862,PAYMENT,25755,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-26 15:12:13,-,150000,CARD,150000,-,150000,-,12,26
3329,3329,2389595,PAYMENT,62983,211114,FASTCAMPUS,RED,데이터 사이언스,The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,2022-12-26 14:12:11,[WELCOME] The RED 3만원할인,187000,POINT,157000,30000,157000,-,12,26
3330,3330,2389573,PAYMENT,43190,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-26 14:12:04,-,229000,POINT,229000,-,229000,-,12,26
3353,3353,2389292,PAYMENT,33425,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-12-26 13:12:20,-,380000,CARD,380000,-,380000,-,12,26
3358,3358,2389274,PAYMENT,73954,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 13:12:14,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,26
3363,3363,2389258,PAYMENT,88329,202932,FASTCAMPUS,RED,프로그래밍,The RED : 김민태,2022-12-26 13:12:48,-,228000,CARD,228000,-,228000,-,12,26
3372,3372,2389209,PAYMENT,99474,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 12:12:11,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,26
3375,3375,2389203,PAYMENT,88384,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 12:12:09,-,175000,CARD,175000,-,175000,-,12,26
3376,3376,2389190,PAYMENT,3750,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 12:12:57,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,26
3377,3377,2389188,PAYMENT,82233,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 12:12:43,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,26
3380,3380,2389067,PAYMENT,47981,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-26 12:12:53,[WELCOME] The RED 3만원할인,150000,CARD,120000,30000,120000,-,12,26
3393,3393,2388939,PAYMENT,14921,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-12-26 11:12:31,-,497000,CARD,497000,-,497000,-,12,26
3399,3399,2388896,PAYMENT,89946,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-26 11:12:58,-,201000,CARD,201000,-,201000,-,12,26
3408,3408,2388861,PAYMENT,86844,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-26 10:12:27,-,229000,CARD,229000,-,229000,-,12,26
3417,3417,2388827,PAYMENT,35124,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 10:12:30,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,26
3419,3419,2388810,PAYMENT,84037,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 10:12:19,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,26
3420,3420,2388808,PAYMENT,57110,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-26 10:12:55,[WELCOME] The RED 3만원할인,158000,POINT,128000,30000,128000,-,12,26
3424,3424,2388795,PAYMENT,86872,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-12-26 10:12:11,[WELCOME] The RED 3만원할인,175000,CARD,145000,30000,145000,-,12,26
3427,3427,2388787,PAYMENT,28660,212434,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD 실전편 : 설계 확장성을 위한 코드 개선 방법 by 이규원,2022-12-26 10:12:07,[WELCOME] The RED 3만원할인,166000,CARD,136000,30000,136000,-,12,26
3447,3447,2388675,PAYMENT,66856,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-12-26 10:12:27,-,470000,VBANK,470000,-,470000,-,12,26
3513,3513,2387842,PAYMENT,9828,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-26 01:12:19,-,339000,CARD,339000,-,339000,-,12,26
3514,3514,2387838,PAYMENT,49061,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-26 01:12:51,[WELCOME] The RED 3만원할인,158000,CARD,128000,30000,128000,-,12,26
3541,3541,2387576,PAYMENT,21758,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-25 23:12:49,[WELCOME] The RED 3만원할인,200000,CARD,170000,30000,170000,-,12,25
3548,3548,2387558,PAYMENT,42800,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-25 23:12:06,-,149000,CARD,149000,-,149000,-,12,25
3554,3554,2387540,PAYMENT,19118,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-12-25 23:12:18,[WELCOME] The RED 3만원할인,219000,CARD,189000,30000,189000,-,12,25
3565,3565,2387490,PAYMENT,65057,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-25 23:12:25,-,228000,CARD,228000,-,228000,-,12,25
3578,3578,2387443,PAYMENT,7370,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-12-25 23:12:33,-,379000,CARD,379000,-,379000,-,12,25
3596,3596,2387345,PAYMENT,70976,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-12-25 22:12:20,-,265000,CARD,265000,-,265000,-,12,25
3605,3605,2387310,PAYMENT,75564,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-12-25 22:12:08,-,187000,CARD,187000,-,187000,-,12,25
3614,3614,2387279,PAYMENT,65887,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-12-25 22:12:03,-,228000,CARD,228000,-,228000,-,12,25
3636,3636,2387181,PAYMENT,97899,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-25 22:12:56,-,200000,CARD,200000,-,200000,-,12,25
3743,3743,2386697,PAYMENT,23052,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-25 20:12:07,-,149000,CARD,149000,-,149000,-,12,25
3744,3744,2386689,PAYMENT,27192,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-25 20:12:43,[WELCOME] The RED 3만원할인,157000,POINT,127000,30000,127000,-,12,25
3753,3753,2386640,PAYMENT,98898,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-12-25 20:12:21,[WELCOME] The RED 3만원할인,207000,TRANS,177000,30000,177000,-,12,25
3771,3771,2386557,PAYMENT,8218,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-25 19:12:44,[WELCOME] The RED 3만원할인,157000,POINT,127000,30000,127000,-,12,25
3782,3782,2386521,PAYMENT,74416,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-25 19:12:37,-,149000,CARD,149000,-,149000,-,12,25
3801,3801,2386464,PAYMENT,99252,206390,FASTCAMPUS,RED,영상/3D,The RED : 픽사 라이팅 아티스트에게 배우는 빛과 색의 비주얼 스토리텔링 by 이민형,2022-12-25 19:12:36,[WELCOME] The RED 3만원할인,310000,CARD,280000,30000,280000,-,12,25
3804,3804,2386448,PAYMENT,20143,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-25 19:12:48,[WELCOME] The RED 3만원할인,200000,CARD,170000,30000,170000,-,12,25
3836,3836,2386319,PAYMENT,11029,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-12-25 18:12:56,[WELCOME] The RED 3만원할인,200000,CARD,170000,30000,170000,-,12,25
3868,3868,2386176,PAYMENT,80518,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-25 17:12:04,[WELCOME] The RED 3만원할인,157000,VBANK,127000,30000,127000,-,12,25
3869,3869,2386175,PAYMENT,9219,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-12-25 17:12:52,-,399000,POINT,399000,-,399000,-,12,25
3875,3875,2386135,PAYMENT,82097,212512,FASTCAMPUS,RED,마케팅,The Red : 씀으로써 작가가 되는 글쓰기 by. 김영하,2022-12-25 17:12:14,-,149000,CARD,149000,-,149000,-,12,25
3886,3886,2386088,PAYMENT,70147,213981,FASTCAMPUS,RED,마케팅,The RED : 나 자신과 여행하는 에세이 창작법 by. 이병률,2022-12-25 17:12:46,[WELCOME] The RED 3만원할인,157000,POINT,127000,30000,127000,-,12,25
3918,3918,2385817,PAYMENT,59136,211447,FASTCAMPUS,RED,마케팅,The RED : 서미애의 미스터리 장르 소설 창작법,2022-12-25 15:12:02,-,158000,CARD,158000,-,158000,-,12,25
3934,3934,2385667,PAYMENT,3436,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-12-25 15:12:10,[WELCOME] The RED 3만원할인,327000,CARD,297000,30000,297000,-,12,25
